,age,gender,height_cm,weight_kg,body fat_%
10659,59.0,F,164.9,62.6,26.1
10660,21.0,F,150.2,53.4,32.1
10661,28.0,M,174.5,68.5,7.2
10662,27.0,M,173.4,66.4,15.8
10663,56.0,F,167.0,69.2,30.9
10664,56.0,F,151.5,54.2,26.7
10665,22.0,M,176.4,73.3,17.8
10666,28.0,M,171.0,74.8,19.1
10667,63.0,F,153.0,50.3,25.9
10668,25.0,M,170.7,58.0,15.3
10669,26.0,M,174.2,84.9,31.5
10670,50.0,M,163.9,57.8,15.0
10671,48.0,M,175.3,85.4,21.1
10672,29.0,M,177.0,88.3,25.7
10673,39.0,M,170.6,75.7,23.0
10674,35.0,M,171.7,65.6,13.5
10675,46.0,M,174.6,65.3,21.5
10676,41.0,M,165.5,86.0,24.3
10677,42.0,M,181.4,90.3,16.1
10678,58.0,M,178.0,72.8,24.3
10679,22.0,M,178.4,92.0,31.9
10680,27.0,F,164.0,59.2,34.3
10681,25.0,F,166.6,51.98,20.2
10682,55.0,M,164.0,68.2,22.7
10683,27.0,M,179.6,73.6,14.9
10684,44.0,M,173.6,88.4,28.8
10685,33.0,M,175.2,83.3,28.1
10686,50.0,M,167.2,67.3,16.1
10687,28.0,M,171.0,66.3,20.5
10688,25.0,F,168.4,52.06,26.2
10689,60.0,M,175.2,78.1,22.5
10690,57.0,M,168.5,69.3,17.9
10691,21.0,F,160.2,59.4,32.8
10692,26.0,M,178.8,78.1,10.3
10693,35.0,M,177.9,75.5,14.9
10694,63.0,M,166.1,64.6,17.9
10695,42.0,M,182.3,86.4,21.3
10696,24.0,F,166.6,61.2,33.4
10697,28.0,M,170.8,68.48,19.0
10698,51.0,M,172.6,71.3,20.3
10699,55.0,F,154.6,59.4,32.3
10700,26.0,F,156.8,51.0,33.3
10701,39.0,M,173.6,64.2,13.9
10702,37.0,M,176.0,65.0,16.0
10703,24.0,M,171.3,65.8,4.0
10704,34.0,M,175.5,96.6,34.9
10705,26.0,F,153.3,46.9,27.9
10706,21.0,M,165.0,65.9,15.9
10707,49.0,F,171.4,60.9,26.1
10708,49.0,F,156.0,52.3,26.5
10709,34.0,F,163.7,50.6,20.7
10710,23.0,F,160.8,59.0,30.5
10711,28.0,M,166.0,66.2,20.5
10712,29.0,M,166.8,67.2,23.7
10713,56.0,M,166.3,63.8,25.1
10714,29.0,M,170.9,63.0,14.5
10715,29.0,F,165.6,51.6,22.0
10716,30.0,M,171.6,78.3,18.9
10717,59.0,F,150.9,55.8,35.6
10718,26.0,M,179.0,97.4,31.4
10719,60.0,F,158.8,65.5,35.6
10720,26.0,M,179.0,69.8,17.6
10721,30.0,M,182.1,80.34,13.8
10722,21.0,M,181.0,75.3,12.9
10723,40.0,M,177.0,75.5,18.2
10724,21.0,M,166.3,66.5,13.7
10725,21.0,M,173.9,62.3,8.3
10726,48.0,F,160.3,52.3,16.4
10727,41.0,F,165.7,50.1,20.5
10728,35.0,F,158.6,49.5,24.7
10729,21.0,M,172.6,65.0,12.6
10730,33.0,F,166.9,59.5,25.4
10731,26.0,F,164.7,61.1,26.7
10732,21.0,M,176.1,90.5,20.8
10733,48.0,M,169.4,72.9,24.9
10734,29.0,M,171.0,72.5,17.5
10735,21.0,M,181.0,91.1,24.4
10736,37.0,M,164.4,67.2,18.7
10737,33.0,M,168.6,81.5,23.9
10738,46.0,M,172.2,77.4,24.0
10739,27.0,F,163.3,50.9,28.0
10740,64.0,M,165.0,78.7,31.7
10741,25.0,M,181.7,75.0,15.4
10742,22.0,M,182.0,81.8,11.2
10743,53.0,M,175.5,81.0,30.3
10744,21.0,F,164.2,59.3,31.7
10745,57.0,F,161.0,65.4,40.0
10746,25.0,M,181.0,79.88,22.7
10747,34.0,M,182.9,91.28,23.8
10748,30.0,M,168.7,66.5,18.4
10749,21.0,F,160.5,47.7,21.1
10750,33.0,F,165.1,50.6,22.4
10751,41.0,M,170.7,73.6,23.6
10752,23.0,M,173.2,68.9,10.4
10753,21.0,M,173.1,69.5,17.0
10754,29.0,M,174.9,75.2,14.5
10755,63.0,M,176.9,82.0,32.2
10756,62.0,F,158.7,56.0,31.8
10757,49.0,M,178.0,76.6,16.7
10758,28.0,M,178.4,79.2,15.5
10759,61.0,M,163.5,65.0,27.6
10760,38.0,M,176.4,73.9,17.54
10761,39.0,M,180.5,77.1,12.8
10762,27.0,M,179.0,76.3,23.8
10763,57.0,M,175.7,63.5,19.7
10764,49.0,F,164.7,72.1,34.3
10765,37.0,M,176.3,73.5,20.2
10766,36.0,M,174.5,73.4,20.8
10767,26.0,F,161.4,57.9,35.9
10768,52.0,F,159.9,72.1,38.2
10769,40.0,M,166.9,71.2,22.1
10770,58.0,M,162.0,60.0,19.2
10771,21.0,M,172.1,74.4,18.0
10772,24.0,F,158.0,46.1,22.2
10773,21.0,M,175.1,71.5,21.1
10774,54.0,M,170.1,78.1,24.1
10775,62.0,M,168.6,95.0,37.7
10776,41.0,M,179.2,77.3,17.3
10777,23.0,M,172.2,79.74,14.4
10778,61.0,M,158.6,43.2,14.9
10779,26.0,F,157.9,60.2,33.1
10780,21.0,F,159.6,49.1,29.9
10781,40.0,M,171.4,72.8,24.5
10782,34.0,F,167.6,60.0,25.2
10783,57.0,M,165.8,76.9,28.2
10784,21.0,M,176.9,78.76,31.2
10785,26.0,F,159.5,53.4,29.2
10786,51.0,M,175.5,76.1,21.5
10787,23.0,F,155.1,53.5,40.3
10788,37.0,M,169.4,73.3,14.2
10789,43.0,M,174.9,63.0,16.5
10790,50.0,F,164.8,64.1,30.0
10791,61.0,F,151.3,50.9,26.9
10792,27.0,M,170.2,76.3,23.4
10793,51.0,M,168.0,74.9,20.9
10794,25.0,M,181.7,74.8,13.0
10795,29.0,M,175.2,85.4,18.9
10796,24.0,F,163.0,61.34,40.5
10797,22.0,M,169.2,56.3,14.3
10798,63.0,F,161.6,77.0,31.9
10799,34.0,M,171.6,65.6,21.3
10800,56.0,F,157.0,59.6,26.7
10801,46.0,M,179.9,79.1,17.2
10802,57.0,F,151.3,60.0,39.9
10803,23.0,M,159.3,60.0,17.0
10804,46.0,F,161.6,54.8,21.6
10805,58.0,M,168.6,64.0,19.2
10806,46.0,F,157.7,52.5,31.5
10807,62.0,F,155.1,55.6,15.8
10808,23.0,M,181.0,93.2,21.3
10809,22.0,F,165.8,55.4,28.8
10810,37.0,M,165.0,86.9,28.9
10811,29.0,F,164.1,52.54,21.4
10812,56.0,M,173.6,77.4,22.6
10813,55.0,M,162.3,65.5,30.7
10814,40.0,M,187.3,90.3,23.1
10815,54.0,M,161.4,63.0,18.2
10816,28.0,M,171.2,74.1,26.2
10817,22.0,M,172.6,70.2,17.1
10818,23.0,M,175.0,78.7,19.6
10819,48.0,F,161.3,77.4,41.8
10820,28.0,F,159.6,61.7,25.5
10821,22.0,F,167.1,53.7,28.8
10822,43.0,M,162.6,70.4,27.4
10823,48.0,F,156.7,60.6,35.5
10824,37.0,F,157.8,75.7,38.4
10825,25.0,M,168.8,70.6,22.1
10826,30.0,M,168.2,76.6,16.1
10827,23.0,M,185.1,75.4,13.6
10828,26.0,F,166.9,64.8,26.8
10829,21.0,F,163.8,58.2,23.1
10830,24.0,M,164.2,61.7,12.2
10831,29.0,M,177.3,68.7,18.0
10832,60.0,M,167.2,72.1,27.3
10833,22.0,M,176.9,75.3,15.4
10834,41.0,F,157.5,50.8,19.9
10835,28.0,M,173.7,70.74,17.4
10836,29.0,M,189.8,87.9,13.5
10837,25.0,F,165.1,54.1,31.7
10838,22.0,M,185.0,89.3,24.7
10839,21.0,F,167.8,57.4,26.3
10840,28.0,M,171.8,64.7,11.6
10841,51.0,F,157.6,52.0,30.1
10842,51.0,F,154.0,49.5,26.6
10843,44.0,M,163.7,58.4,10.3
10844,41.0,M,168.0,65.5,18.7
10845,29.0,F,163.2,54.1,26.7
10846,57.0,F,158.4,65.4,40.5
10847,48.0,F,159.9,58.8,25.7
10848,29.0,M,179.3,82.6,13.8
10849,30.0,F,155.7,52.0,30.5
10850,64.0,M,170.0,84.1,24.2
10851,26.0,F,164.6,56.0,28.4
10852,30.0,M,170.0,69.4,19.9
10853,58.0,F,162.5,50.0,32.6
10854,54.0,F,160.6,53.82,22.5
10855,50.0,F,163.6,63.0,30.4
10856,38.0,F,159.0,53.3,25.9
10857,40.0,M,175.1,65.9,16.3
10858,59.0,M,169.4,65.4,25.6
10859,43.0,M,175.9,90.0,26.9
10860,31.0,M,175.3,72.9,21.3
10861,40.0,M,171.4,73.9,16.4
10862,29.0,F,167.8,61.1,29.8
10863,42.0,F,160.0,64.6,28.6
10864,25.0,M,180.8,73.8,12.9
10865,24.0,M,185.9,73.0,15.3
10866,23.0,M,187.3,76.8,14.05
10867,30.0,M,174.0,77.0,13.9
10868,26.0,M,169.2,70.8,13.9
10869,32.0,M,174.2,74.3,23.8
10870,21.0,M,176.5,78.8,24.7
10871,35.0,M,166.2,67.1,15.8
10872,30.0,M,174.1,70.8,20.9
10873,38.0,F,156.8,49.8,24.6
10874,23.0,M,169.9,80.3,24.1
10875,36.0,M,170.0,73.5,19.5
10876,41.0,M,178.3,75.4,11.3
10877,21.0,M,179.2,79.8,24.8
10878,35.0,M,158.0,61.9,22.2
10879,33.0,M,176.1,74.3,14.0
10880,48.0,M,163.9,66.2,31.2
10881,40.0,F,175.6,60.4,17.8
10882,64.0,M,173.5,68.4,18.7
10883,41.0,M,171.0,74.0,19.4
10884,40.0,M,175.5,82.5,19.7
10885,54.0,M,164.8,69.1,22.8
10886,23.0,F,163.0,49.6,24.6
10887,64.0,M,167.4,68.1,19.4
10888,50.0,F,164.4,58.8,22.0
10889,23.0,M,176.2,85.9,24.3
10890,29.0,F,159.5,47.0,27.2
10891,25.0,M,176.9,78.3,15.6
10892,60.0,M,165.7,70.4,21.9
10893,39.0,M,170.7,71.0,19.8
10894,30.0,M,182.8,81.2,22.9
10895,52.0,M,170.6,69.5,15.0
10896,34.0,M,183.7,79.8,17.6
10897,52.0,M,172.6,76.4,20.3
10898,58.0,F,154.6,53.5,33.6
10899,26.0,F,166.0,73.6,37.0
10900,27.0,M,183.0,62.0,12.2
10901,21.0,F,154.9,75.16,44.1
10902,27.0,M,174.9,71.4,18.7
10903,26.0,M,176.5,70.6,20.7
10904,58.0,M,177.5,73.6,19.9
10905,22.0,M,166.0,61.9,11.3
10906,38.0,M,175.5,78.4,20.9
10907,21.0,M,176.7,80.9,22.9
10908,36.0,M,173.7,65.9,9.4
10909,34.0,M,166.8,63.0,15.7
10910,25.0,M,176.8,70.3,9.9
10911,45.0,F,164.4,56.3,23.8
10912,22.0,M,171.0,70.6,14.4
10913,51.0,M,170.0,71.8,19.2
10914,48.0,M,181.2,80.2,13.9
10915,26.0,M,173.8,81.5,33.0
10916,31.0,M,166.4,64.7,13.1
10917,23.0,F,173.2,66.7,22.2
10918,62.0,F,148.7,52.6,36.7
10919,48.0,M,169.6,69.6,15.9
10920,60.0,F,158.9,56.3,24.2
10921,39.0,M,177.1,79.6,16.11972
10922,31.0,M,176.0,78.4,20.5
10923,26.0,M,177.8,74.4,17.4
10924,26.0,M,176.8,85.9,28.5
10925,22.0,F,164.7,49.8,23.7
10926,59.0,M,173.5,74.8,17.6
10927,35.0,M,162.6,52.9,18.1
10928,23.0,M,170.0,75.7,20.1
10929,49.0,M,177.2,83.0,19.7
10930,27.0,F,168.7,53.7,20.2
10931,56.0,F,153.6,47.7,26.9
10932,44.0,F,149.9,60.4,34.2
10933,62.0,M,166.2,65.5,21.45024
10934,53.0,F,159.2,57.2,26.3
10935,29.0,F,167.0,65.8,32.3
10936,26.0,F,155.0,51.9,31.0
10937,38.0,M,184.3,94.1,19.3
10938,25.0,F,156.0,46.8,20.2
10939,22.0,F,162.0,58.0,29.3
10940,58.0,F,164.1,72.3,30.4
10941,61.0,M,171.6,78.7,23.8
10942,34.0,M,174.8,70.4,14.4
10943,48.0,F,152.2,58.5,35.1
10944,25.0,M,166.3,57.7,16.1
10945,22.0,M,178.0,62.3,11.8
10946,33.0,M,176.5,84.2,17.2
10947,55.0,F,158.2,62.1,33.2
10948,29.0,M,173.7,72.6,12.7
10949,30.0,F,163.8,58.1,22.91287
10950,26.0,M,172.5,61.8,11.8
10951,26.0,M,176.4,64.4,16.1
10952,26.0,M,179.4,85.9,19.0
10953,21.0,M,173.0,75.0,17.8
10954,54.0,M,171.0,77.5,26.5
10955,29.0,F,164.7,53.9,24.1
10956,23.0,F,161.6,53.7,22.5
10957,34.0,M,172.0,61.0,15.0
10958,23.0,F,160.6,55.5,20.4
10959,26.0,M,165.6,64.1,21.7
10960,30.0,M,160.4,48.9,23.1
10961,39.0,M,180.0,77.7,18.7
10962,34.0,M,178.1,74.0,12.1
10963,47.0,F,158.2,53.9,25.1
10964,63.0,M,161.0,68.9,25.64
10965,23.0,M,178.2,73.6,15.0
10966,21.0,M,177.7,70.7,22.2
10967,40.0,M,173.0,76.4,22.8
10968,60.0,F,151.9,59.0,37.1
10969,59.0,F,151.4,52.2,34.2
10970,36.0,M,178.6,86.4,29.0
10971,55.0,M,166.0,62.7,21.5
10972,21.0,F,166.6,64.9,30.7
10973,29.0,M,170.2,70.14,16.5
10974,21.0,M,179.3,74.46,12.0
10975,28.0,M,190.6,78.8,15.2
10976,27.0,M,176.5,69.1,12.1
10977,21.0,M,177.6,72.4,21.9
10978,58.0,M,167.7,65.4,14.8
10979,60.0,M,166.6,59.2,20.3
10980,43.0,M,171.4,87.7,31.7
10981,25.0,M,179.4,81.36,25.3
10982,29.0,F,163.1,60.9,35.6
10983,24.0,F,153.7,54.9,34.2
10984,27.0,M,174.3,77.0,27.2
10985,41.0,M,174.7,72.6,17.8
10986,59.0,F,156.4,54.8,28.3
10987,23.0,M,172.6,64.3,16.9
10988,22.0,F,149.9,47.2,32.5
10989,32.0,M,168.8,62.6,18.5
10990,23.0,F,168.8,56.1,20.6
10991,49.0,M,163.8,67.1,23.6
10992,31.0,M,168.2,70.5,15.5
10993,54.0,M,172.6,66.5,17.2
10994,36.0,M,173.0,71.7,18.8
10995,54.0,M,177.2,73.0,22.0
10996,27.0,F,169.8,58.2,24.5
10997,22.0,M,179.2,81.4,25.2
10998,61.0,F,159.1,71.4,38.5
10999,37.0,F,163.0,54.9,16.1
11000,31.0,M,172.8,77.1,13.2
11001,25.0,F,160.1,57.5,27.1
11002,27.0,F,148.8,41.3,27.5
11003,60.0,M,171.7,58.2,12.8
11004,30.0,M,167.5,65.3,16.3
11005,25.0,F,168.0,64.5,30.9
11006,22.0,M,171.4,70.0,23.1
11007,24.0,M,169.5,68.3,27.4
11008,60.0,M,167.9,72.2,28.6
11009,29.0,M,178.6,89.7,21.0
11010,23.0,F,162.5,54.4,27.5
11011,55.0,M,163.1,62.1,20.6
11012,27.0,F,166.7,47.9,24.9
11013,57.0,F,152.4,52.2,30.9
11014,49.0,F,158.4,47.22,23.2
11015,25.0,M,163.2,61.8,21.2
11016,23.0,F,159.8,43.0,19.6
11017,58.0,F,155.4,60.14,31.3
11018,41.0,F,160.5,50.9,20.1
11019,33.0,M,187.7,86.2,19.5
11020,35.0,M,170.6,71.36,18.7
11021,21.0,M,171.1,65.5,15.2
11022,30.0,M,179.7,79.3,13.7
11023,26.0,M,172.7,76.1,12.2
11024,50.0,F,167.6,61.5,25.1
11025,27.0,M,170.9,76.9,15.4
11026,21.0,M,169.9,70.6,14.3
11027,56.0,M,168.1,78.9,28.5
11028,45.0,F,163.5,51.56,21.3
11029,23.0,M,181.8,87.3,18.2
11030,55.0,M,170.1,59.3,15.3
11031,28.0,M,175.8,76.9,19.0
11032,40.0,F,164.7,41.7,18.0
11033,60.0,M,161.1,57.5,15.7
11034,42.0,M,173.0,75.7,20.3
11035,30.0,M,171.5,85.1,30.2
11036,39.0,M,167.4,89.3,26.6
11037,39.0,M,181.8,110.1,31.4
11038,31.0,M,169.8,72.5,20.8
11039,25.0,M,170.8,71.4,25.7
11040,25.0,F,166.5,53.2,26.5
11041,61.0,M,173.0,85.6,35.8
11042,37.0,F,160.0,57.6,22.7
11043,52.0,F,155.4,59.6,30.5
11044,40.0,M,173.0,72.1,14.2
11045,63.0,F,155.7,57.8,30.3
11046,36.0,M,172.8,84.42,21.8
11047,27.0,M,175.8,81.1,24.0
11048,30.0,M,173.9,74.02,18.1
11049,41.0,F,166.6,67.5,33.1
11050,43.0,F,148.2,50.2,20.6
11051,26.0,M,180.1,74.1,26.1
11052,32.0,M,173.4,80.56,23.6
11053,23.0,M,173.0,73.9,11.7
11054,64.0,M,169.8,58.6,13.6
11055,42.0,M,181.1,95.2,26.9
11056,25.0,M,172.2,69.9,20.4
11057,34.0,F,164.5,61.2,32.9
11058,32.0,F,163.1,60.5,30.0
11059,24.0,M,165.7,63.0,21.6
11060,21.0,M,180.2,90.9,31.2
11061,64.0,F,148.9,47.4,39.8
11062,25.0,M,173.8,72.8,25.0
11063,25.0,M,177.2,75.4,12.6
11064,31.0,M,186.0,68.9,8.2
11065,35.0,F,166.8,53.3,21.3
11066,25.0,M,171.3,70.4,22.1
11067,27.0,F,156.4,47.3,20.9
11068,55.0,F,171.8,95.1,39.6
11069,24.0,M,175.3,69.6,20.5
11070,24.0,M,164.3,58.3,22.9
11071,23.0,F,161.9,50.6,22.0
11072,60.0,M,161.5,59.5,19.6
11073,26.0,M,171.3,82.8,27.8
11074,38.0,M,171.8,94.2,34.4
11075,22.0,F,162.5,64.1,39.5
11076,58.0,F,163.7,65.0,31.4
11077,38.0,M,171.1,68.3,19.8
11078,25.0,M,175.1,71.0,15.8
11079,27.0,M,174.4,71.8,12.5
11080,23.0,F,166.3,68.1,33.0
11081,28.0,M,179.5,73.3,19.6
11082,50.0,F,162.1,59.6,32.6
11083,55.0,M,162.0,57.4,15.7
11084,30.0,M,172.6,102.7,28.3
11085,35.0,M,180.0,76.7,20.1
11086,21.0,M,173.2,65.2,18.0
11087,56.0,F,150.1,54.4,35.3
11088,42.0,F,157.9,48.5,19.0
11089,29.0,F,164.1,70.5,26.1
11090,40.0,M,173.9,74.8,21.1
11091,22.0,M,186.6,111.8,28.9
11092,26.0,F,156.5,45.6,19.7
11093,24.0,F,159.3,68.9,39.1
11094,61.0,F,157.8,55.4,34.1
11095,21.0,M,175.0,78.5,19.5
11096,27.0,M,171.1,78.0,25.1
11097,23.0,M,170.3,66.1,19.2
11098,64.0,M,167.9,69.4,26.3
11099,50.0,F,158.1,53.0,26.4
11100,21.0,F,164.0,58.2,28.9
11101,29.0,M,168.1,64.3,20.2
11102,32.0,M,178.6,86.4,25.4
11103,23.0,F,164.7,50.5,20.9
11104,21.0,M,176.7,68.6,12.7
11105,24.0,M,173.9,58.4,16.5
11106,59.0,M,163.7,61.0,17.1
11107,43.0,M,175.7,67.3,12.1
11108,27.0,F,159.6,43.5,19.4
11109,21.0,F,160.6,64.88,34.4
11110,57.0,M,161.2,69.5,26.1
11111,22.0,F,168.9,57.68,29.0
11112,60.0,F,161.2,61.6,37.5
11113,49.0,F,153.8,53.8,33.3
11114,50.0,M,162.7,59.3,18.0
11115,26.0,M,162.6,81.1,33.1
11116,62.0,M,153.4,56.5,29.6
11117,51.0,F,162.0,47.0,13.2
11118,60.0,F,156.7,57.2,29.9
11119,24.0,M,171.6,69.0,20.5
11120,37.0,M,167.9,70.7,24.7
11121,22.0,M,170.0,58.2,9.4
11122,40.0,M,182.8,97.6,27.5
11123,63.0,M,163.1,61.5,24.9
11124,21.0,M,178.5,81.0,27.2
11125,22.0,M,172.0,66.8,17.5
11126,32.0,M,175.6,79.0,20.3
11127,26.0,F,170.8,56.1,18.4
11128,64.0,F,144.0,55.3,37.7
11129,64.0,M,163.7,65.8,32.6
11130,21.0,F,159.2,58.3,32.6
11131,32.0,F,151.6,54.0,31.1
11132,35.0,M,166.7,71.2,21.4
11133,25.0,M,182.5,75.2,11.2
11134,58.0,M,172.5,74.2,30.5
11135,50.0,F,155.2,61.2,32.7
11136,25.0,F,161.0,58.3,32.8
11137,39.0,F,164.0,67.0,30.2
11138,52.0,M,165.5,67.7,19.7
11139,21.0,M,179.4,103.3,26.1
11140,22.0,F,166.1,61.0,20.6
11141,37.0,M,169.7,68.4,21.0
11142,45.0,M,166.0,57.6,15.5
11143,48.0,F,161.5,60.6,26.3
11144,57.0,M,171.8,75.3,29.4
11145,30.0,M,190.6,138.1,30.3
11146,40.0,M,166.7,64.7,25.5
11147,40.0,F,163.1,65.6,28.6
11148,31.0,M,172.2,73.4,20.3
11149,22.0,M,185.4,91.5,19.4
11150,29.0,M,174.3,77.2,21.1
11151,25.0,F,160.0,56.2,26.6
11152,25.0,M,176.3,68.1,26.1
11153,60.0,M,168.7,67.9,10.5
11154,62.0,M,169.1,70.9,22.8
11155,36.0,M,167.9,73.6,22.5
11156,35.0,M,188.5,87.3,16.5
11157,24.0,M,172.2,72.7,18.4
11158,31.0,M,183.6,80.5,24.4
11159,34.0,F,166.7,59.1,26.9
11160,26.0,M,183.6,91.6,24.4
11161,24.0,F,158.6,47.7,24.1
11162,28.0,M,170.5,71.6,21.0
11163,26.0,M,175.3,66.3,14.7
11164,26.0,F,155.0,46.2,28.2
11165,31.0,M,181.1,64.2,16.0
11166,25.0,M,173.4,67.3,19.2
11167,22.0,F,160.1,52.7,30.7
11168,36.0,F,154.7,52.4,22.1
11169,27.0,F,165.6,58.0,26.2
11170,22.0,F,169.3,58.4,23.8
11171,40.0,M,168.8,68.8,20.3
11172,28.0,F,158.9,56.5,32.4
11173,34.0,M,177.7,68.1,24.3
11174,52.0,M,167.4,65.6,21.0
11175,28.0,M,161.9,68.32,28.9
11176,22.0,M,172.2,78.7,25.3
11177,43.0,F,161.5,53.0,31.5
11178,61.0,F,154.6,50.56,27.1
11179,29.0,M,172.5,74.9,19.9
11180,25.0,M,175.2,58.1,18.2
11181,47.0,F,164.9,60.7,29.3
11182,60.0,M,166.9,62.6,21.2
11183,40.0,M,172.0,61.8,8.0
11184,21.0,M,168.7,70.1,26.1
11185,57.0,M,173.3,67.1,13.1
11186,25.0,M,175.9,65.02,14.2
11187,23.0,M,174.4,82.4,23.9
11188,41.0,M,180.3,79.7,20.2
11189,22.0,M,171.4,72.0,10.2
11190,64.0,M,172.0,72.0,21.9
11191,30.0,M,172.9,76.2,20.2
11192,22.0,F,162.5,53.8,23.6
11193,27.0,M,166.3,70.7,20.9
11194,21.0,M,180.3,86.4,30.9
11195,41.0,M,172.8,75.2,27.6
11196,44.0,F,159.9,49.8,27.1
11197,63.0,F,159.4,60.9,18.9
11198,60.0,F,154.8,55.92,28.5
11199,51.0,M,179.7,84.4,18.0
11200,22.0,M,183.5,71.4,17.6
11201,29.0,F,160.5,56.4,32.0
11202,57.0,F,164.8,52.2,20.6
11203,28.0,F,165.7,69.3,31.7
11204,53.0,M,171.6,61.2,15.2
11205,21.0,M,175.1,71.4,18.4
11206,25.0,F,176.0,76.0,35.8
11207,24.0,M,172.5,72.5,22.1
11208,48.0,M,175.7,91.4,21.8
11209,44.0,M,168.3,74.6,23.0
11210,45.0,F,160.6,59.2,35.7
11211,30.0,M,168.3,68.0,23.4
11212,21.0,M,180.1,76.9,17.6
11213,23.0,F,163.7,54.5,29.5
11214,43.0,F,158.7,65.4,28.0
11215,40.0,F,153.8,50.8,29.9
11216,21.0,F,161.1,65.72,34.8
11217,27.0,F,162.9,58.7,27.2
11218,31.0,M,169.1,68.0,21.4
11219,63.0,F,154.0,56.3,30.3
11220,29.0,M,177.1,77.4,15.2
11221,38.0,F,162.6,59.6,25.7
11222,49.0,F,159.0,61.0,34.8
11223,25.0,M,171.3,79.6,24.2
11224,28.0,M,182.4,88.2,14.1
11225,44.0,F,164.3,53.9,22.0
11226,21.0,F,169.8,54.4,24.2
11227,58.0,M,164.3,86.0,33.6
11228,25.0,F,165.9,50.1,17.4
11229,24.0,M,171.2,90.6,29.9
11230,29.0,M,176.1,81.6,18.3
11231,34.0,F,158.5,58.9,25.1
11232,51.0,F,155.8,66.2,35.3
11233,21.0,F,166.1,98.7,43.0
11234,57.0,F,159.7,52.5,29.2
11235,38.0,F,160.7,52.7,21.2
11236,41.0,M,168.0,61.1,22.2
11237,64.0,F,140.5,49.6,32.1
11238,63.0,M,160.0,70.3,33.6
11239,24.0,M,175.6,65.7,9.8
11240,44.0,M,172.3,69.3,22.9
11241,29.0,M,171.2,70.36,22.4
11242,47.0,F,162.5,63.6,32.7
11243,22.0,F,156.5,47.6,30.7
11244,28.0,M,174.4,74.9,22.5
11245,25.0,M,173.5,97.6,33.4
11246,26.0,M,164.8,67.4,25.9
11247,51.0,M,172.7,72.5,17.5
11248,26.0,F,164.6,54.7,29.1
11249,55.0,F,158.5,51.8,23.9
11250,36.0,F,161.8,48.1,30.4
11251,62.0,M,169.4,65.9,15.0
11252,47.0,F,154.2,59.2,29.7
11253,60.0,M,172.4,69.5,26.7
11254,22.0,M,179.0,74.6,18.1
11255,29.0,M,162.9,76.3,21.4
11256,58.0,F,156.7,58.1,28.8
11257,57.0,M,170.3,65.8,21.0
11258,31.0,M,186.7,82.9,21.3
11259,24.0,M,180.0,88.8,20.3
11260,35.0,F,154.3,73.8,39.2
11261,38.0,M,166.8,71.0,19.4
11262,45.0,M,176.6,72.3,19.7
11263,42.0,M,173.2,65.8,25.0
11264,22.0,M,166.9,52.5,17.2
11265,22.0,M,170.6,93.9,32.4
11266,30.0,M,169.4,62.4,13.6
11267,27.0,M,181.0,73.14,13.5
11268,64.0,M,162.0,75.02,30.6
11269,24.0,M,174.7,72.1,16.5
11270,52.0,M,176.4,79.3,18.5
11271,59.0,F,158.9,50.3,26.5
11272,37.0,M,179.8,74.9,27.0
11273,41.0,F,160.2,71.3,38.4
11274,23.0,M,169.7,67.0,17.1
11275,33.0,M,172.7,65.9,19.6
11276,61.0,F,154.8,63.9,39.3
11277,23.0,M,174.8,73.8,21.3
11278,22.0,M,168.9,65.4,24.7
11279,62.0,F,158.0,57.3,33.9
11280,25.0,M,185.0,88.6,18.8
11281,30.0,M,185.1,91.3,26.0
11282,22.0,M,169.0,78.9,25.4
11283,30.0,M,179.1,81.6,23.7
11284,38.0,M,178.8,83.6,27.1
11285,24.0,M,177.4,73.7,19.8
11286,34.0,M,176.0,67.92,14.6
11287,21.0,M,176.6,79.7,19.7
11288,23.0,M,164.3,65.9,25.3
11289,54.0,F,157.7,56.4,27.4
11290,32.0,F,168.7,64.8,26.6
11291,56.0,F,162.7,57.8,24.4
11292,23.0,M,175.6,65.5,13.2
11293,24.0,F,163.7,55.3,27.3
11294,46.0,M,168.3,60.6,20.3
11295,35.0,M,177.3,72.4,12.8
11296,59.0,M,161.5,53.9,18.3
11297,23.0,F,173.0,80.7,34.8
11298,59.0,F,159.8,64.9,34.2
11299,21.0,F,156.5,55.9,31.7
11300,51.0,M,180.6,75.9,13.6
11301,49.0,F,159.0,53.1,25.4
11302,23.0,F,161.5,56.9,25.5
11303,60.0,M,170.4,64.5,25.9
11304,42.0,F,162.4,60.7,24.0
11305,32.0,M,178.5,74.6,21.2
11306,48.0,M,171.9,72.6,24.8
11307,21.0,F,158.6,53.8,27.9
11308,43.0,M,168.3,83.1,27.7
11309,39.0,M,174.8,71.0,11.7
11310,55.0,F,158.4,71.1,39.8
11311,45.0,M,169.6,67.9,19.3
11312,26.0,M,167.8,65.1,12.3
11313,62.0,F,164.9,60.6,23.9
11314,21.0,M,174.7,75.1,13.3
11315,62.0,F,159.5,54.0,26.3
11316,51.0,F,152.6,46.3,24.9
11317,58.0,M,161.3,52.4,25.3
11318,58.0,F,159.2,48.2,21.4
11319,40.0,F,157.2,58.4,30.6
11320,21.0,F,163.9,49.7,31.0
11321,46.0,M,168.1,72.5,30.3
11322,50.0,M,176.9,70.0,9.8
11323,24.0,F,162.9,55.0,25.3
